generation,best_fitness
652,1596.420654296875
653,1640.3330078125
654,1626.25
655,1626.3587646484375
656,1638.1845703125
657,1655.724609375
658,1633.9085693359375
659,1640.8984375
660,1655.49755859375
661,1655.3681640625
662,1679.735595703125
663,1687.3692626953125
664,1673.1861572265625
665,1672.944580078125
666,1657.8818359375
667,1689.52734375
668,1666.32421875
669,1643.9591064453125
670,1644.0855712890625
671,1676.0284423828125
672,1669.0986328125
673,1656.48388671875
674,1656.2283935546875
675,1702.794677734375
676,1636.5433349609375
677,1650.99169921875
678,1669.9708251953125
679,1664.519287109375
680,1675.9217529296875
681,1646.4998779296875
682,1687.521240234375
683,1685.0838623046875
684,1656.1566162109375
685,1669.16796875
686,1648.1492919921875
687,1679.6614990234375
688,1666.5045166015625
689,1677.58154296875
690,1689.049560546875
691,1649.756591796875
692,1625.8690185546875
693,1609.98046875
694,1653.6287841796875
695,1642.3587646484375
696,1654.0338134765625
697,1641.744873046875
698,1623.9459228515625
699,1641.2049560546875
700,1603.0240478515625
701,1614.828125
702,1609.8309326171875
703,1624.9439697265625
704,1600.688720703125
705,1616.2362060546875
706,1611.012451171875
707,1606.049072265625
708,1591.9580078125
709,1607.7763671875
710,1609.28466796875
711,1602.6220703125
712,1622.914794921875
713,1607.7548828125
714,1629.5587158203125
715,1630.3543701171875
716,1625.784912109375
717,1617.4332275390625
718,1627.6124267578125
719,1610.9422607421875
720,1608.2364501953125
721,1612.8961181640625
722,1635.22412109375
