generation,best_fitness,avg_fitness,phenotypic_entropy,genotypic_entropy,fitness_variance,genotypic_variance
3852,25.68094825744629,26.714602088928224,0.1511460945412074,0.28858736366219734,12.10587842791308,126.02030719560335
3853,25.68094825744629,26.475090312957764,0.35273268345746434,0.2839375061788992,2.94850985939981,134.4978340268188
3854,25.68094825744629,26.411838035583497,0.386423151057149,0.2856329087166351,1.7768479517882676,116.72865284870804
3855,25.68094825744629,26.684462909698485,0.10185764172235327,0.28962115417098233,23.91182061916827,146.67583366034646
3856,25.68094825744629,26.93188419342041,0.23303579715983358,0.29656243757641776,11.190784897053636,198.57717669233017
3857,25.68094825744629,26.605204639434813,0.23430384861698114,0.2970902139108973,6.043331175370874,109.4934406236131
3858,25.68094825744629,26.28224334716797,0.3071927018796334,0.31438533702313837,1.3557700949985159,106.19314684122277
3859,25.68094825744629,26.218156509399414,0.4016360341052703,0.3049949784452995,0.7177357360899421,72.00920951455738
3860,25.68094825744629,26.207411727905274,0.36102158879767937,0.2956142858941418,0.8362346116947067,142.3541841414668
3861,25.68094825744629,26.37245523452759,0.140029011886545,0.3012781426752932,6.9642536828065,199.0727196624651
3862,25.68094825744629,26.402908725738527,0.2992708890065567,0.30243081782794107,3.3857785447911963,118.18322130123246
3863,25.68094825744629,26.21071222305298,0.2012713345988728,0.2946356195630036,2.2978763686728696,94.9067747028935
3864,25.68094825744629,26.215706481933594,0.47241992610078254,0.2919454488174824,0.6594681043310905,78.94223087417811
3865,25.68094825744629,26.650848541259766,0.318147340014615,0.2948784108137865,4.478289179397446,150.2754454706179
3866,25.68094825744629,27.16995307922363,0.15570568692893463,0.27665570772356524,31.466675455880576,93.59116028956073
3867,25.68094825744629,26.810852737426757,0.23430384861698114,0.2693243701769053,10.425929099225,132.22584688354283
3868,25.68094825744629,26.41440498352051,0.2654160951438721,0.26483288350780493,2.5430325477307134,138.1535310388324
3869,25.68094825744629,26.533812484741212,0.20777495070003824,0.2715874157751962,8.697789524468572,132.72072682413207
3870,25.68094825744629,26.459716091156007,0.21313735834986225,0.2775818301095596,4.911903301202084,266.474966639847
3871,25.68094825744629,26.553449306488037,0.17334373143577353,0.27987343593097147,14.966719873557452,256.7838882046333
3872,25.68094825744629,26.596478862762453,0.140029011886545,0.2861763994687714,15.732444423466898,202.30170601546413
